zeo_id,largest_included_sphere,largest_free_sphere,largest_included_sphere_along_free_sphere_path,Unitcell_volume:,Density:,ASA_A^2:,NASA_A^2:,num_1d_chan,num_2d_chan,num_3d_chan,num_chan
h8273154,6.20468,4.75233,6.20468,3663.49,1.96085,319.039,27.8044,2,0,0,2
h8273156,4.5887,2.62429,4.5887,4389.55,2.00019,183.736,95.6975,0,0,0,0
h8273163,8.01073,4.88839,8.00822,4877.87,1.79995,618.593,1.16321,0,2,0,2
h8273165,4.38957,2.9845,4.38799,5011.93,1.91106,333.708,86.3736,0,0,0,0
h8273167,5.52983,2.9577,5.06979,4387.59,1.81916,339.34,271.989,0,0,0,0
h8273181,4.42493,3.06343,4.42493,3684.67,1.94958,268.901,121.559,2,0,0,2
h8273187,4.48988,3.52419,4.25564,4521.27,1.94191,386.207,67.7356,4,0,0,4
h8273189,7.12163,3.45996,7.12163,4345.81,2.02032,227.222,87.6908,2,0,0,2
h8273194,5.64099,5.06244,5.64099,4563.38,1.92399,298.104,30.6973,2,0,0,2
h8273201,5.34431,4.05162,5.34431,4820.23,1.82147,505.881,14.0785,6,0,0,6
h8273202,4.34516,2.9169,3.94562,5065.33,2.04849,196.809,46.1516,0,0,0,0
h8273206,4.66786,2.97291,4.66786,5140.13,2.01868,318.203,18.2616,0,0,0,0
h8273210,4.60889,3.50577,4.60889,3486.39,2.06046,194.014,45.4637,2,0,0,2
h8273211,4.35583,3.81273,4.35481,4887.03,1.83741,627.441,5.43726,4,0,0,4
h8273220,5.75605,2.98969,5.04972,4737.59,1.85325,595.037,8.97965,0,0,0,0
h8273232,5.05917,3.37944,5.05917,4835.47,1.81573,501.652,88.3612,2,0,0,2
h8273236,7.25687,6.76858,7.21337,6838.18,1.5174,888.672,50.6359,2,0,0,2
h8273238,7.25648,6.76921,7.25648,5524.91,1.58915,671.961,48.1842,2,0,0,2
h8273240,6.60327,5.76403,6.60327,5132.04,1.55528,650.205,77.473,2,0,0,2
h8273241,6.62088,5.74419,6.61646,4498.68,1.59682,541.003,27.8916,2,0,0,2
h8273242,7.55639,7.02257,7.55639,4203.12,1.70911,455.846,43.1277,2,0,0,2
h8273243,4.81998,3.31856,4.60089,4404.02,1.81238,635.476,0.0,2,0,0,2
h8273247,6.29407,5.59583,6.26435,6268.87,1.52788,880.699,20.4502,2,0,0,2
h8273248,6.29623,5.59621,6.26493,5059.83,1.57747,665.259,19.2959,2,0,0,2
h8273258,7.64093,2.94364,7.64093,6186.31,1.80632,792.389,15.3492,0,0,0,0
h8273260,6.28983,4.77116,6.28983,5958.93,1.7413,664.551,38.5223,2,0,0,2
h8273265,6.87671,5.87491,6.63403,5612.41,1.84881,517.223,0.276304,2,0,0,2
h8273266,5.5597,3.90049,5.5597,3914.35,1.83519,314.991,94.8381,2,0,0,2
h8273281,5.39311,4.05763,5.36903,3327.86,1.91877,263.416,138.221,2,0,0,2
h8273289,4.5624,2.71097,3.98561,4764.53,1.84277,525.852,17.7754,0,0,0,0
h8273291,6.71188,5.32188,6.71188,3919.81,1.83263,343.629,27.2153,2,0,0,2
h8273292,4.69368,3.045,4.05006,5600.92,1.8526,569.238,25.5599,4,0,0,4
h8273294,4.88129,4.0209,4.87867,4872.97,1.80176,529.746,53.6125,6,0,0,6
h8273296,6.85095,6.08342,6.84702,3838.04,1.87168,319.945,24.7526,2,0,0,2
h8273298,7.95822,7.36377,7.95822,6650.73,1.8002,531.364,101.04,2,0,0,2
h8273305,4.65016,4.43958,4.65016,4118.33,1.9381,433.171,23.8097,2,0,0,2
h8273307,4.24216,3.50397,4.2366,3227.4,1.9785,220.627,44.7842,2,0,0,2
h8273308,4.75635,3.10143,4.1894,3952.29,2.01953,350.648,5.25286,4,0,0,4
h8273313,4.62004,2.91732,4.59747,4345.19,1.83692,471.649,28.7002,0,0,0,0
h8273328,7.11899,5.88287,7.11899,5697.41,1.82123,514.785,25.6645,2,0,0,2
h8273331,4.95058,3.18997,4.95058,3860.36,1.86086,353.947,54.4144,2,0,0,2
h8273332,4.73503,2.87381,3.25871,4175.91,2.10252,189.843,4.30703,0,0,0,0
h8273339,6.75089,5.56247,6.71615,5241.34,1.82742,452.837,27.6282,2,0,0,2
h8273340,4.48778,2.85638,4.39999,4460.21,1.9685,313.677,43.2732,0,0,0,0
h8273342,4.63472,3.11105,4.63472,3178.69,2.00882,189.508,4.31118,2,0,0,2
h8273344,5.28956,3.56244,5.28956,5495.86,1.88802,513.422,15.2004,2,0,0,2
h8273355,4.13858,3.54473,4.03007,4586.51,1.91429,532.702,8.41341,2,0,0,2
h8273356,6.80277,5.89285,6.80277,5227.99,1.83208,309.091,113.394,2,0,0,2
h8273359,6.78986,5.81225,6.78986,5798.19,1.78957,538.933,19.4338,4,0,0,4
h8273363,6.42897,5.53986,6.42897,4427.59,1.983,298.072,41.0741,2,0,0,2
h8273366,6.1093,4.92506,6.1093,3583.62,1.78183,308.346,76.6454,2,0,0,2
h8273369,4.59175,3.3442,4.32213,4318.46,1.84828,558.492,0.0,2,0,0,2
h8273379,4.11517,3.29401,4.10469,3908.81,1.83779,445.846,13.9782,8,0,0,8
h8273382,4.41518,2.89718,4.41284,3315.05,1.92619,235.047,38.8448,0,0,0,0
h8273396,4.42889,3.09375,4.19291,4209.88,1.89596,360.072,18.3264,2,0,0,2
h8273414,4.48913,3.28051,4.48913,5693.72,1.8224,757.985,88.9094,2,0,0,2
h8273415,4.94793,3.33076,4.94793,5574.07,1.86153,586.048,77.9637,6,0,0,6
h8273419,5.26576,3.53836,5.26576,5502.24,1.88583,566.876,67.7461,6,0,0,6
h8273421,4.62652,3.25628,3.90901,5604.91,1.85128,618.314,14.8917,6,0,0,6
h8273422,4.58533,2.93885,4.58533,5061.21,1.89245,443.214,25.0763,0,0,0,0
h8273426,4.27934,3.54398,4.27934,4723.14,1.85892,396.002,103.759,2,0,0,2
h8273431,5.09398,4.60792,5.08612,4128.33,1.93341,303.809,145.733,2,0,0,2
h8273444,4.66901,3.76196,4.66901,3439.59,1.85644,321.885,24.8741,4,0,0,4
h8273445,6.94447,6.34921,6.94447,4012.15,1.98939,281.493,68.9988,2,0,0,2
h8273450,7.11775,6.31378,7.11775,5361.45,1.93535,318.905,58.4681,2,0,0,2
h8273458,6.16548,3.23907,6.16548,4788.15,2.08373,294.24,3.15058,2,0,0,2
h8273462,4.72056,2.75555,3.11109,4215.42,2.08281,174.778,8.62081,0,0,0,0
h8273468,4.34442,2.91003,4.34381,4280.79,1.86455,110.673,284.404,0,0,0,0
h8273470,4.33612,2.93014,4.03934,3809.58,1.88566,265.287,57.03,0,0,0,0
h8273471,4.53888,3.24019,4.53644,3931.52,2.03019,272.785,67.0399,4,0,0,4
h8273478,4.23699,3.12679,4.23699,4298.76,2.04243,271.827,32.7359,4,0,0,4
h8273480,4.40499,3.39765,4.21512,3244.58,1.96802,266.971,71.2936,6,0,0,6
h8273486,5.74734,3.62745,5.59616,4806.95,1.99255,316.233,120.545,2,0,0,2
h8273495,4.21051,3.18232,4.20965,4326.96,2.02912,146.284,178.54,2,0,0,2
h8273499,4.4512,3.05645,4.18509,4311.42,2.03643,122.227,116.009,2,0,0,2
h8273502,3.99546,3.21328,3.91381,3290.16,1.94076,294.671,0.752663,2,0,0,2
h8273503,5.70829,3.86526,5.70829,3628.62,1.9797,298.199,65.1552,2,0,0,2
h8273508,4.99214,3.03912,4.99214,5545.35,2.0151,448.703,31.66,2,0,0,2
h8273516,4.86516,3.7412,4.84871,4262.04,1.87275,327.282,60.8653,4,0,0,4
h8273531,6.13335,3.45218,6.13335,6117.94,1.95697,456.236,110.535,2,0,0,2
h8273546,4.31144,2.90544,3.83197,3065.71,2.08285,125.615,58.8125,0,0,0,0
h8273554,6.13285,5.78264,6.12932,3696.88,1.72724,559.864,0.0,0,1,0,1
h8273560,6.56499,5.72323,6.56499,6895.61,1.50476,983.581,74.2653,2,0,0,2
h8273563,7.84663,7.41092,7.84663,4818.48,1.82214,423.376,9.22987,2,0,0,2
h8273567,4.31158,3.12306,4.31158,4752.96,2.01518,271.928,129.121,0,1,0,1
h8273572,5.78617,3.1745,5.30267,5474.34,1.89544,699.143,48.7247,4,0,0,4
h8273575,5.42348,4.76114,5.42348,3798.7,1.89106,218.759,70.5042,2,0,0,2
h8273576,3.94161,3.20156,3.92722,3542.64,2.02775,198.283,65.9191,4,0,0,4
h8273584,4.06984,3.17019,3.73853,2537.72,2.04441,217.923,1.04462,4,0,0,4
h8273590,4.26025,3.36628,4.13759,4808.85,1.99176,547.466,0.0,2,0,0,2
h8273591,6.33904,5.19773,6.33904,5151.33,2.01429,328.023,44.1214,2,0,0,2
h8273595,6.99888,6.27051,6.99888,3460.02,1.84548,334.263,36.5039,2,0,0,2
h8273597,4.59453,2.9015,4.15456,4250.51,1.87783,417.25,24.729,0,0,0,0
h8273598,5.18164,4.07492,5.18164,3513.63,2.04449,333.634,8.27395,2,0,0,2
h8273603,4.09463,3.31535,4.09463,3228.11,1.97806,224.762,21.5277,2,0,0,2
h8273608,4.55265,3.09846,4.55265,3703.71,1.93956,240.605,49.9431,4,0,0,4
h8273612,4.4664,3.04281,3.74694,4964.29,1.9294,397.358,18.0862,2,0,0,2
h8273615,4.45223,3.06609,4.45223,3722.39,1.92983,303.753,44.0379,4,0,0,4
h8273617,4.34468,3.38546,4.34468,5127.23,2.02376,238.099,43.3558,2,0,0,2
h8273621,4.1448,3.29684,4.14437,2876.13,1.94262,263.49,5.88908,6,0,0,6
h8273627,5.92205,3.35924,4.59186,4514.79,1.9447,186.586,264.441,2,0,0,2
h8273628,5.75837,4.85746,5.75833,4613.81,1.90297,322.378,33.8199,2,0,0,2
h8273629,5.85425,5.12706,5.82991,4193.34,1.90343,316.961,35.451,2,0,0,2
h8273630,5.86689,4.9759,5.8665,4493.93,1.95373,306.125,0.0464855,2,0,0,2
h8273631,5.52088,4.64233,5.52009,4631.84,1.89556,223.127,66.9922,2,0,0,2
h8273637,4.37167,3.2316,4.37167,5564.31,1.86479,688.949,62.9379,2,0,0,2
h8273643,7.17857,6.26612,7.17857,3936.31,1.82495,378.364,57.3481,2,0,0,2
h8273644,6.62788,5.56335,6.62788,3926.4,1.82956,348.969,23.2425,2,0,0,2
h8273648,5.05948,3.56734,5.05948,5426.91,1.912,532.977,35.4757,6,0,0,6
h8273651,6.04188,3.58927,4.5494,4489.94,1.95546,490.197,31.8025,2,0,0,2
h8273659,4.90163,3.48359,4.90163,5391.55,1.92454,507.719,26.6266,6,0,0,6
h8273662,7.08049,6.2236,7.08049,4635.27,1.89415,353.013,40.9417,2,0,0,2
h8273667,3.96862,3.14615,3.96862,3084.65,2.07006,154.009,10.616,2,0,0,2
h8273670,4.43453,3.05689,4.43453,3637.1,1.97508,352.658,1.39824,4,0,0,4
h8273671,4.93656,3.42097,4.93656,5215.34,1.98957,421.073,60.2472,0,1,0,1
h8273679,4.24748,3.54375,4.06411,4619.72,1.90053,387.0,52.4971,2,0,0,2
h8273682,4.28634,3.04548,4.28634,2308.68,2.07436,103.388,7.05074,2,0,0,2
h8273693,4.19936,2.92921,4.19936,5422.11,1.9137,462.774,35.9995,0,0,0,0
h8273696,4.19402,3.17944,4.19402,2308.67,2.07437,99.2179,32.7057,2,0,0,2
h8273697,6.67144,5.34275,6.67144,5061.14,1.89248,320.897,94.6086,2,0,0,2
h8273719,4.4778,3.17004,4.47737,4129.17,1.93301,392.407,3.83174,2,0,0,2
h8273730,5.41513,2.80427,5.22725,5061.84,1.89221,362.485,132.138,0,0,0,0
h8273735,4.88263,3.53958,4.88263,5016.39,2.06848,198.695,88.2375,2,0,0,2
h8273749,5.70613,4.84651,5.69244,4566.84,1.92254,225.975,90.3737,2,0,0,2
h8273754,5.64459,4.33978,5.39685,4622.79,1.89927,405.028,0.0,4,0,0,4
h8273777,4.59253,4.05184,4.59253,3102.31,2.05827,258.238,5.03194,2,0,0,2
h8273793,4.19878,3.30211,3.93878,5070.97,1.88881,500.92,14.8034,4,0,0,4
h8273794,5.87972,4.9696,5.87773,4815.09,1.82342,383.497,142.037,2,0,0,2
h8273797,5.73571,3.02405,5.73571,3776.02,1.90242,377.254,29.7697,2,0,0,2
h8273798,4.53783,2.70339,4.53783,5512.96,2.02694,476.826,1.81294,0,0,0,0
h8273799,5.73942,4.02881,5.73942,5898.15,1.75924,697.301,184.086,2,0,0,2
